business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories
F-NlTcl5BHb07E7TFb2TJw,Rosarito,966 Embarcadero Del Mar,Isla Vista,CA,93117,34.41173,-119.8568,2.5,113,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True},FALSE,TRUE,NA,u'quiet',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True
7t40q9qXwNmB4-nY4JX3Nw,Tatjana's Hairstyles,"1187 Coast Village Rd, Suite 3a",Santa Barbara,CA,93101,34.42078,-119.64492,4.5,15,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,{'straightperms': False, 'coloring': True
H3j8f1UZNMNzVbtRuScxzw,Absolutely Fabulous Glamour Studio,"1129 State St, Ste 26",Santa Barbara,CA,93101,34.42302,-119.70437,4.5,17,0,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3cnjGli5iwGsUF06Dne9Yg,Challwa,724 E Haley St,Santa Barbara,CA,93103,34.42465,-119.68669,4.5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,NA,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA
PysSrXEzsknBuEsqWkSrrg,Royal Rooter,"6099 Jacaranda Way, Ste #D",Carpinteria,CA,93013,34.39119,-119.49634,5,5,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Plumbing"
bhcikPDl2y9rCC5Sg0INXw,Tony the Tailor,"30 W Mission St, Ste 3",Santa Barbara,CA,93101,34.43014,-119.71584,4.5,27,1,NA,TRUE,NA,3,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P_yvuonNtub1Gw6I9wLMhQ,Leah Valentine Photography,Willow Springs Ln,Goleta,CA,93117,34.4331,-119.85046,5,15,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Event Planning & Services, Event Photography, Photographers, Session Photography"
9Ujw_PoR_Vv67gf4vsAk-g,Giovanni's,1187 Coast Village Rd,Santa Barbara,CA,93108,34.42078,-119.64492,3,54,0,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},FALSE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True
#NAME?,Riverbench Santa Barbara Tasting Room,"137 Anacapa St, Ste C",Santa Barbara,CA,93101,34.41481,-119.69056,4,121,1,TRUE,TRUE,TRUE,2,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,u'loud',NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
#NAME?,Su Casa Fresh Mexican Grill,1417 San Andres St,Santa Barbara,CA,93101,34.41822,-119.7158,4.5,29,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,TRUE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,u'beer_and_wine',TRUE,u'casual',{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None},NA,TRUE,NA,u'quiet',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False
uQcKo8m34OULhySxwRaOAg,Nicoletti's Cafe,Ucen Rd,Isla Vista,CA,93117,34.41157,-119.84409,3.5,9,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,TRUE,TRUE,FALSE,FALSE,NA,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True},NA,FALSE,NA,u'average',NA,NA,NA,NA
NuUwsJD3ydcx3tqNvc8hVw,SPARK45 Physical Therapy,"4670 Carpinteria Ave, Ste B",Carpinteria,CA,93013,34.4016,-119.52315,5,8,1,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
cfKNpvcIxlN8EsJgdMnC2g,Jerry's Plumbing & Heating,,Santa Barbara,CA,93101,34.42033,-119.71075,2.5,31,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heating & Air Conditioning/HVAC, Water Heater Installation/Repair, Home Services, Plumbing"
wlkwDTzSlUl36iPt7v3yGA,Thrive Studios Chiropractic,"200 N La Cumbre Rd, Ste A",Santa Barbara,CA,93119,34.44235,-119.75081,5,8,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Chiropractors"
QssNtairW2WfT0BekFhBGw,Coast Carpet Cleaning,,Santa Barbara,CA,93111,34.44733,-119.79264,5,34,1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carpet Cleaning, Local Services"
f80iVAvEprRbX8mi5Dg1tw,Midway Appliance Parts,910 E Haley St,Santa Barbara,CA,93103,34.42621,-119.68449,4,10,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Services, Appliances & Repair"
aTi1ReOMjqYWCU1zTW4Pzw,Good Energy Solar,137 W Mission St,Santa Barbara,CA,93101,34.42881,-119.71666,4.5,10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Home Services, Solar Installation"
lOjaVGb2ZA1W7MdeB7bV5A,Albertsons,3943 State St,Santa Barbara,CA,93105,34.43919,-119.75238,4,6,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,2009 De La Vina St,Santa Barbara,CA,93105,34.42874,-119.71743,4,53,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,TRUE,'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,TRUE,FALSE,NA,'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},FALSE,TRUE,NA,'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False
_pA9TDrUEuvGjdx9WIG1xQ,Clark Motors,407 N Nopal St,Santa Barbara,CA,93103,34.42452,-119.68588,2.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auto Repair, Automotive"
YOMdjTmNhLIq3Hn0jBBf7A,"Julie A. Hemingway, DDS","2780 State St, Ste 15",Santa Barbara,CA,93105,34.43942,-119.72355,5,6,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Oral Surgeons, Dentists, General Dentistry"
lAzo55uirYQAHBF1ThySQQ,Miramar Hotel,1555 S Jameson Ln,Montecito,CA,93108,34.41956,-119.62823,5,14,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hotels, Hotels & Travel, Event Planning & Services"
w4azVgjFtJuB_9DJ2_Fi7g,Landscapes by Davids,,Santa Barbara,CA,93121,34.42,-119.7,2.5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Landscaping, Home Services"
eGd5Cc1PVPWlX0dzwfrIaA,Property Value Upgrades,"836 Anacapa St, Ste 4",Santa Barbara,CA,93102,34.42173,-119.69879,5,9,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Painters, Contractors, Shopping, Kitchen & Bath, Home Services, Handyman, Home & Garden, Landscaping"
a5RJLCRJuIDkbmbWNe2dDw,Paddle Sports Center,Goleta Beach,Goleta,CA,93117,34.41746,-119.83081,3,5,1,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Surfing, Active Life, Rafting/Kayaking, Paddleboarding"
iJp9sq8UddLSrUtIieoD0A,Good Cup,"1819 Cliff Dr, Ste C",Santa Barbara,CA,93190,34.40119,-119.72152,4,108,0,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukn2qaxEP0sbjoiwn2LwhA,Onus Donuts,413 State St,Santa Barbara,CA,93101,34.41605,-119.6949,4.5,37,0,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,u'free',{'garage': None, 'street': None, 'validated': None, 'lot': False, 'valet': False},TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lrgjdVeGfG6Tb0eiXdo0bg,Santa Barbara Auto Refinishing,402 N Nopal St,Santa Barbara,CA,93103,34.42459,-119.68513,5,8,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Auto Repair, Body Shops, Automotive, Auto Customization"
S5mn4zmda6HklORko5xd8Q,SB Printing & Embroidery,"3463 State St, Ste 104",Santa Barbara,CA,93105,34.43988,-119.73834,5,5,1,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Services, Embroidery & Crochet, Printing Services, Screen Printing/T-Shirt Printing, Arts & Crafts, Shopping, Screen Printing"
IOv-FjdDoTZmnJ_PmhBjwg,Wash N' Go,3535 State St,Santa Barbara,CA,93105,34.44007,-119.73982,4,134,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Car Wash, Automotive, Auto Parts & Supplies, Auto Detailing"
9ZL521sQOceZb6qiZ33sWg,Patricia Stewart DO,105 W Mission St,Santa Barbara,CA,93101,34.42941,-119.71588,2,6,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctors, Health & Medical, Dermatologists"
YD2DmMR4flJNCqjZxO6Wvw,Nail Artistry By Stephanie,"16 W Mission St, Ste I",Santa Barbara,CA,93101,34.43065,-119.71544,5,21,1,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HE-9l_2RSingLV2RZItdsA,Anna's Marketplace Bakery,7018 Marketplace Dr,Goleta,CA,93117,34.42946,-119.87213,4,204,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,TRUE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False
vyxxsn2l6ELF2Yoxr6BWcw,Westmont Dining Commons,955 La Paz Rd,Santa Barbara,CA,93108,34.45036,-119.66155,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Buffets, Food Court, Restaurants"
FYc3iwBUhGhxJAtJ6oRvJQ,Carl's Jr.,3925 State St,Santa Barbara,CA,93105,34.44014,-119.75241,2.5,10,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3MieDW5uihkPvXqnxAIGmg,SB Buggie,120 E Yanonali St,Santa Barbara,CA,93101,34.41554,-119.68971,5,231,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
iveVXWUFOTVTmDt0yI8yJw,Anacapa Vapor,4 W De La Guerra St,Santa Barbara,CA,93101,34.41949,-119.6996,5,23,1,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7hL5wCzn7NNuzswx-7VIIQ,Ross Dress for Less,7055 Marketplace Dr,Goleta,CA,93117,34.42749,-119.87308,3.5,33,1,NA,TRUE,FALSE,1,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wUqfdp2GK5g7nOCRMKnExw,Granada Books,1224 State St,Santa Barbara,CA,93101,34.42398,-119.70526,4.5,22,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
im1dUk7C1YoqT-KPKBF4Ng,Sanford Winery Tasting Room,"1114 State St, Ste 26",Santa Barbara,CA,93101,34.42309,-119.7035,4.5,69,0,FALSE,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,NA,{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OT4R5rZTUm97bdoT-VT-cw,Sweet Cheeks,,Santa Barbara,CA,93101,34.41286,-119.85676,5,82,1,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OzGtt_By8HmD2gP5CqrfPg,Pacifica Graduate Institute,249 Lambert Rd,Carpinteria,CA,93013,34.42194,-119.58053,4,18,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Counseling & Mental Health, Education, Colleges & Universities, Health & Medical"
rqpbPYYkSiNmwatrzlgdnw,Chevron Station,4290 Via Real,Carpinteria,CA,93013,34.40502,-119.53073,4.5,10,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automotive, Gas Stations"
KBDM9Pab3F8_tzoUWvDBrQ,Norvell Bass Cleaners,3323 State St,Santa Barbara,CA,93105,34.43984,-119.73588,2.5,27,1,FALSE,TRUE,TRUE,3,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xQ0eRVrddCuV0S4nc1XeRw,USA Gasoline,8 S Milpas St,Santa Barbara,CA,93103,34.42112,-119.67885,3.5,11,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hotels & Travel, Gas Stations, Automotive"
4yBeWUqxuru02oZccjDN7Q,Taqueria Altamirano,217 E Anacapa St,Santa Barbara,CA,93101,34.41537,-119.69131,4.5,12,0,NA,TRUE,NA,1,NA,TRUE,FALSE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,FALSE,NA,u'quiet',NA,NA,NA,NA
wbzuWpjclEQgXMX7vjdFtQ,GameStop,140 S Hope Ave,Santa Barbara,CA,93105,34.43664,-119.74846,2,7,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kvjn16fQI9blh8SdNNOMJw,Public Storage,5425 Overpass Rd,Santa Barbara,CA,93111,34.43832,-119.81264,3.5,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Self Storage, Local Services"
dPpvd4P6cFQ3JEXCdMypPg,Parameters Custom Framing,5350 Overpass Rd,Santa Barbara,CA,93111,34.44046,-119.8102,5,5,0,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960Ht_eMqNats3xSHbr8jg,TEAM Hair & Makeup,3040 State St,Santa Barbara,CA,93105,34.44066,-119.7298,4.5,76,1,TRUE,TRUE,TRUE,3,NA,NA,NA,NA,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{'straightperms': False, 'coloring': False
2NcOysjkx3eFi3xo8ndAUA,Renegade Wines,"417 Santa Barbara St, Ste A-6",Santa Barbara,CA,93101,34.41815,-119.6927,5,11,1,FALSE,TRUE,TRUE,2,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C6QDsSYH-Y-ychVEvt0nQw,The B Boutique,"900 Embarcadero Del Mar, Ste A",Isla Vista,CA,93117,34.41297,-119.85689,4,38,1,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GpESl2dXOH8rxs0pAbIyAw,Alphie's Restaurant,5725 Hollister Ave,Goleta,CA,93117,34.43543,-119.82424,3.5,175,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,u'beer_and_wine',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True},TRUE,TRUE,FALSE,u'average',{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False
KDM8dsGOkMgxjBaO8pwR8g,USA Gasoline,636 W Carrillo St,Santa Barbara,CA,93101,34.41507,-119.71065,2,7,0,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automotive, Gas Stations"
4fhN8dEgPxZu9y96PI_Mkg,Anacapa Auto Body & Paint,518 Anacapa St,Santa Barbara,CA,93101,34.41849,-119.69484,5,52,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Body Shops, Automotive"
RnqTsTy2GTZBFEe0YU4MWA,Terra Sol Garden Center,5320 Overpass Rd,Santa Barbara,CA,93111,34.43962,-119.80977,4.5,55,1,NA,TRUE,FALSE,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bF4N8Y85dDjWHcWz_qM04g,Impulse Advanced Communications,,Santa Barbara,CA,93111,34.46308,-119.80629,2,5,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Local Services, Internet Service Providers, Home Services, Professional Services"
