"BusinessAcceptsCreditCards","BusinessParking","RestaurantsPriceRange2","BikeParking","RestaurantsTakeOut","WiFi","RestaurantsDelivery","GoodForKids","OutdoorSeating","ByAppointmentOnly","HasTV","RestaurantsReservations","Ambience","RestaurantsGoodForGroups","Alcohol","Caters","RestaurantsAttire","NoiseLevel","WheelchairAccessible","GoodForMeal","RestaurantsTableService","DogsAllowed","BusinessAcceptsBitcoin","HappyHour","DriveThru","Music","AcceptsInsurance","CoatCheck","BestNights","Smoking","GoodForDancing","BYOB","Corkage","HairSpecializesIn","BYOBCorkage","AgesAllowed","Open24Hours","DietaryRestrictions","RestaurantsCounterService","business_id","name","address","city","state","postal_code","latitude","longitude","stars","is_open","categories"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","u'no'","False","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","'none'","False","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","mttJz2gl8hrttb2Ej4h6hg","China Taste","13172 US Hwy 301 S","Riverview","FL","33578","27.7927934509","-82.3328687558","3.0","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","False","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","u'none'","False","'casual'","u'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","jFzEKWbzU6Ni465Wt1gR1Q","China Dragon","2513 W Hillsborough Ave","Tampa","FL","33614","27.996615","-82.4850955","4.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","'no'","True","True","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","'none'","False","u'casual'","'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","aDubxij7hk7abn9i7QDlng","The Tampa Buffet","3904 S Dale Mabry Hwy","Tampa","FL","33611","27.9064375","-82.5042108","2.5","1","Chinese, Restaurants, Sushi Bars, Buffets"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","0","False","False","False","False","False","False","False","False","False","False","True","u'beer_and_wine'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","m5jFo9mrTT7gXwCofuiqrg","Hibachi Buffet","13612 Bruce B Downs Blvd","Tampa","FL","33613","28.071489","-82.426771","3.0","0","Buffets, Japanese, Chinese, Restaurants, Food, Beer, Wine & Spirits"
"False","False","1","False","True","False","False","True","False","False","False","False","False","True","False","False","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","0o6QuA2TgI0AWlWC73NKog","New York Chinese Buffet","8503 W Hillsborough Ave","Tampa","FL","33615","27.9972359","-82.579427","1.0","0","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","False","'casual'","'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","bFuDSJMTGfx3_sTuK34FDg","China Moon","1900 W Dr Martin L King Jr","Tampa","FL","33610","27.9811434495","-82.4784548488","3.5","1","Restaurants, Chinese"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","u'no'","True","True","False","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","True","u'none'","False","'casual'","u'quiet'","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","Vwipam-onjgtzGAUmRdjgg","china 1","12004 Indian Rocks Rd","Largo","FL","33774","27.8816613","-82.8338739","3.0","1","Asian Fusion, Chicken Shop, Noodles, Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","True","'no'","False","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","u'none'","False","u'casual'","u'average'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","DKEb3UCC5HbL1t4jr2sjkA","Shanghai Express","2296 State Rd 580","Clearwater","FL","33763","28.0196448","-82.7427952","3.5","0","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","'no'","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","False","'none'","False","'casual'","'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","eyCpi9KeQzvUJLdUKZobhw","China Taste","4711 Gandy Blvd","Tampa","FL","33611","27.8938864816","-82.52475942","4.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","True","'no'","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","True","'none'","False","'casual'","'quiet'","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","8B9P6iX-XT1NM7tczlEI3w","Lin's Express","2307 Thonotosassa Rd","Plant City","FL","33563","28.023623","-82.1477311","3.0","1","Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","True","u'free'","True","False","True","False","True","False","{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}","True","u'none'","True","'casual'","False","True","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","3KWiuUQNZ6TLXiX0XsWtWg","Li's Chinese Kitchen","10730 US-19, Ste 15","Port Richey","FL","34668","28.313485","-82.6981848","4.0","0","Soup, Asian Fusion, Cantonese, Szechuan, Restaurants, Food, Chinese, Seafood"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","None","u'free'","True","True","True","False","False","True","{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}","True","u'beer_and_wine'","True","u'casual'","'average'","True","{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","3D--xK_0--6-zMm1ip_bjw","Mirage Restaurant","2284 Gulf To Bay Blvd","Clearwater","FL","33765","27.960873","-82.7427847","4.5","1","Chinese, Persian/Iranian, Restaurants, Middle Eastern"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","True","u'no'","True","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","True","u'beer_and_wine'","True","u'casual'","u'average'","False","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","gLhl-yhJ8v15Bt8edl4T3g","Ha Long Bay","5944 34th St N","Saint Petersburg","FL","33714","27.8275700853","-82.6799391314","3.5","1","Asian Fusion, Restaurants, Cantonese, Dim Sum, Chinese, Vietnamese"
"False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","0","False","False","False","False","False","False","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","False","False","False","False","False","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","avJYppQ0hadLFo-XXtlXBw","Wok N Roll","4725 66th St N","Saint Petersburg","FL","33709","27.81527","-82.726694","3.5","1","Seafood, Soup, Chinese, Restaurants"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","True","'no'","True","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","True","'beer_and_wine'","True","'casual'","u'average'","True","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","mPEntpEgMVCvRdlRUGf8DA","Sakura Asian Cuisine & Sushi","128 Mariner Blvd","Spring Hill","FL","34609","28.434685","-82.546618","4.0","1","Restaurants, Sushi Bars, Japanese, Chinese, Asian Fusion"
"True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","True","u'no'","True","False","None","False","True","False","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","'none'","True","u'casual'","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","gjr_MtxliBmyViHhtYtFbA","China Pearl","3313 Central Ave","Saint Petersburg","FL","33713","27.7715571","-82.678419","3.0","1","Restaurants, Chinese, Food Delivery Services, Food, Asian Fusion, Fast Food"
