"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.ByAppointmentOnly","attributes.BusinessAcceptsCreditCards","attributes.BikeParking","attributes.RestaurantsPriceRange2","attributes.CoatCheck","attributes.RestaurantsTakeOut","attributes.RestaurantsDelivery","attributes.Caters","attributes.WiFi","attributes.BusinessParking","attributes.WheelchairAccessible","attributes.HappyHour","attributes.OutdoorSeating","attributes.HasTV","attributes.RestaurantsReservations","attributes.DogsAllowed","attributes.Alcohol","attributes.GoodForKids","attributes.RestaurantsAttire","attributes.Ambience","attributes.RestaurantsTableService","attributes.RestaurantsGoodForGroups","attributes.DriveThru","attributes.NoiseLevel","attributes.GoodForMeal","attributes.BusinessAcceptsBitcoin","attributes.Smoking","attributes.Music","attributes.GoodForDancing","attributes.AcceptsInsurance","attributes.BestNights","attributes.BYOB","attributes.Corkage","attributes.BYOBCorkage","attributes.HairSpecializesIn","attributes.Open24Hours","attributes.RestaurantsCounterService","attributes.AgesAllowed","attributes.DietaryRestrictions"
"owM_gW2UpuL9U3ZgqhvahA","China Star","12090 Anderson Rd","Tampa","FL","33625","28.06113"," -82.54330","4.0","  21","1","False","True","False","0","False","None","None","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","True",NA,NA,"True",NA,"{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"False",NA,NA,NA,NA,NA
"W2h95h40R5HQeqDhyUDkSw","Ha Long Bay","2192 Main St","Dunedin","FL","34698","28.01984"," -82.74935","3.5","  73","1","False","False","False","0","False","True","True","False","False","{u'valet': False"," u'garage': None"," u'street': None"," u'lot': True"," u'validated': None}","False","False","False","True","False",NA,NA,NA,NA,"{u'divey': None"," u'hipster': None"," u'casual': True"," u'touristy': False"," u'trendy': None"," u'intimate': None"," u'romantic': False"," u'classy': None"," u'upscale': None}",NA,NA,NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"UfVoHBiKUGya5UhXFOqiLg","ABC Seafood Chinese Restaurant","2705 54th Ave N, Ste 3","St. Petersburg","FL","33714","27.82156"," -82.67003","4.0"," 245","1","False","True","True","2","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","None","False","True",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': None"," 'lunch': None"
"T581tvVVmS1wmgEWjytNyg","Pei Wei","1402 66th St","St Petersburg","FL","33710","27.78547"," -82.72873","3.0","  95","0","False","True","True","2","False","True","False","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","True","False","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"XFnk08HsHndGzWJZkZ9jKw","Peking","6936 N 56th St","Tampa","FL","33617","28.01191"," -82.39396","4.0","  11","1","False","False","False","0","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NHMwsUP0l5dMmsqNjVSPEA","China Star","1916 E State Rd 60","Valrico","FL","33594","27.93913"," -82.25627","2.0","  11","1","False","True","False","1","False","True","True","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"u'none'","False","u'casual'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X56QPJwSU3TPbvfesuowlA","Kakachi Juicy Shrimp N Wings","1250 Seminole Blvd, Ste 5","Largo","FL","33770","27.90445"," -82.78776","4.0","   5","1","False","False","False","0","False","True","True","False","u'free'","False","False","False","False","True","True","False","u'beer_and_wine'","False","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"c1VW6jJqKf_KJmc15fq_sA","China Taste","8615 Regency Park Blvd","Port Richey","FL","34668","28.28193"," -82.69750","3.5","  23","1","False","True","False","1","False","True","True","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","False","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': True"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"False",NA,"u'average'",NA,"False",NA
"gJWcwQntYWQJJqWs5xEEiw","Perry's B B Q","12310 University Mall Ct","Tampa","FL","33612","28.05781"," -82.43454","4.5","   9","1","False","True","True","2","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,NA,"True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,NA,NA,NA,NA
"vXapOrwbgMis5h8NGq4S0Q","China Wok","35611 US Hwy 19 N","Palm Harbor","FL","34684","28.09546"," -82.73950","4.0","  28","1","False","True","True","1","False","True","True","False","u'no'","None","False","False","False","True","False","False","u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"u'quiet'",NA,NA,NA,NA,NA,NA,NA
"f6UKEjzazsXBayiYKb-cog","China King","12035 Little Rd","Hudson","FL","34667","28.33214"," -82.66797","3.5","  19","1","False","True","False","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,NA,"True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"True",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"zvnoq65Q9FRy8EXroCvlAg","Top China","3018 54th Ave S","Saint Petersburg","FL","33712","27.71821"," -82.67347","3.5","  20","1","False","True","False","1","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","None","True","False",NA,"'none'","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}","False","False",NA,"'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"B2SeIqe17wywK_a8kfrTPQ","Chopsticks Super Buffet","2543 Countryside Blvd, Ste 1","Clearwater","FL","33761","28.01262"," -82.73239","3.0"," 255","0","False","True","True","2","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}","True","True",NA,"u'average'","{'dessert': None"," 'latenight': False"," 'lunch': True"
"ZOTHFfEDQl-0y7zWoWGvKw","New Beijing","17677 N Dale Mabry Hwy","Lutz","FL","33548","28.12295"," -82.50232","3.5","  43","0","False","True","False","2","False","True","True","True","u'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","True","False","False",NA,"u'beer_and_wine'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'average'",NA,NA,NA
"caHtyNvorNRIwvLJUUXpzg","Lorna's One Stop Jerk Center Restaurant","2108 N Howard Ave","Tampa","FL","33607","27.96033"," -82.48302","4.0","  29","1","False","False","False","0","False","True","True","False","False","{u'valet': False"," u'garage': None"," u'street': True"," u'lot': None"," u'validated': None}","False","False","False","True","False",NA,NA,NA,"'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,NA,NA,NA,"{'dessert': False"," 'latenight': False"," 'lunch': False"
"n9ekDu7UHi1uSV9q3c-vAg","J & Z China Buffet","4241 Mariner Blvd","Spring Hill","FL","34609","28.49322"," -82.54211","3.5","   8","0","False","True","False","2","False","True","False","False","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","True","True",NA,"'quiet'",NA,NA,NA
"vb6hIXx0dFpKGWpGlCX0tg","China One","1862 James L Redman Pkwy","Plant City","FL","33563","27.99464"," -82.12000","2.0","   6","1","False","True","True","2","False","True","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True",NA,"u'average'",NA,NA,NA
"SNeSBe-EjBrC5inh-nn-cQ","Golden Wok","4148 Mariner Blvd","Spring Hill","FL","34609","28.49103"," -82.54043","3.5","  32","1","False","True","False","1","False","True","True","True","'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","False","False",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"fyr5ZVNG4q5aeEOkm7wp7w","China Taste","876 E Tarpon Ave","Tarpon Springs","FL","34689","28.14596"," -82.74301","3.0","  39","1","False","True","True","1","False","True","True","False","'no'","{'garage': False"," 'street': None"," 'validated': False"," 'lot': None"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': None"
"ofJd7LGvppV7voSex2sK5Q","Top China","2525 E Hillsborough Ave, Ste 157","Tampa","FL","33610","27.99477"," -82.43216","1.5","   6","1","False","True","False","0","False","False","False","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False","False","u'none'","True",NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86WULpuoWWKAn07eQYenUA","Golden Phoenix","8199 N Dale Mabry Hwy","Tampa","FL","33614","28.02290"," -82.50443","4.0","  66","0","False","True","False","2","False","True","False","True","'free'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","True",NA,"u'full_bar'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': True}",NA,"True",NA,"u'quiet'",NA,NA,NA
"oZ5cOBDwTCXrbfFjq5AwQw","China Garden","10019 N Dale Mabry Hwy","Tampa","FL","33618","28.04208"," -82.50351","3.5","  54","1","False","True","True","1","False","True","True","True","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': True"," 'valet': False}","False","False","False","True","False",NA,"'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': True"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","False","False",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"kd_18eFapKOfJ3m_HuigcQ","Season Chinese Restaurant","4725 66th St N","Kenneth City","FL","33709","27.81514"," -82.72847","4.0","   5","0","False","True","True","1","False","True","True","False","False","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,NA,"True","'casual'","{'romantic': False"," 'intimate': False"," 'touristy': False"," 'hipster': False"," 'divey': False"," 'classy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"'quiet'",NA,NA,NA
"mv6kTpMLImJEGUjX6OcdMw","China Star","3830 Sun City Center Blvd, Ste 104","Sun City Center","FL","33573","27.71245"," -82.37288","3.0","  16","1","False","True","True","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","u'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}","True","False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
"e4sEck7cY1TCgVdz2HRtvg","Shang Hai","10831 Bloomingdale Ave","Riverview","FL","33578","27.89204"," -82.32079","3.5","  17","1","False","True","True","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","False",NA,"u'none'","True","'casual'","{'romantic': False"," 'intimate': False"," 'classy': False"," 'hipster': False"," 'divey': False"," 'touristy': False"," 'trendy': False"," 'upscale': False"," 'casual': False}",NA,"False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"o-4zpXQDCxCgE7F3fWFZNg","No1 Wok Chinese Restaurant","36115 E Lake Rd","Palm Harbor","FL","34685","28.10095"," -82.69262","3.0","   5","1","False","False","False","0","False","True","True","False","u'no'","False","False","False","False","False","False","False","False","False","False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lNSnj5PqYdrMunAqlBzSRg","China Taste","1832 Bruce B Downs Blvd","Wesley Chapel","FL","33544","28.18416"," -82.35090","3.0","  24","0","False","True","False","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","False","False",NA,"u'none'","True","u'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"True",NA,"u'average'","{'dessert': False"," 'latenight': False"," 'lunch': True"
"mttJz2gl8hrttb2Ej4h6hg","China Taste","13172 US Hwy 301 S","Riverview","FL","33578","27.79279"," -82.33287","3.0","  36","1","False","True","False","1","False","True","False","False","u'no'","{'garage': False"," 'street': False"," 'validated': False"," 'lot': False"," 'valet': False}","False","False","False","True","True",NA,"'none'","True","'casual'","{'touristy': False"," 'hipster': False"," 'romantic': False"," 'divey': False"," 'intimate': False"," 'trendy': False"," 'upscale': False"," 'classy': False"," 'casual': False}",NA,"False",NA,"u'quiet'","{'dessert': False"," 'latenight': False"," 'lunch': False"
